id,time,size,level
13988,0.891419,38.562000,1
13989,0.683632,66.495000,1
13990,0.821482,46.099000,1
13991,2.103046,114.123000,1
13992,0.417175,24.920000,1
13993,1.327783,63.068000,1
13994,0.234277,19.859000,1
13995,0.446622,42.663000,1
13996,0.433665,93.472000,1
13997,1.005330,27.631000,1
13998,2.073577,85.402000,0
13999,0.558909,59.747000,1
14000,0.398615,18.962000,1
14001,0.408724,91.849000,1
14002,1.296738,61.647000,1
14003,1.134353,130.659000,1
14004,0.276765,18.566000,1
14005,0.348433,77.822000,1
14006,1.159773,110.801000,1
14007,4.858333,50.697000,1
14008,1.856261,278.713000,1
14009,0.306758,18.496000,1
14010,0.740715,71.959000,1
14011,0.398185,77.049000,1
14012,0.968565,85.414000,1
14013,1.567612,90.366000,1
14014,1.086755,61.647000,1
14015,0.583738,18.733000,1
14016,1.463817,28.197000,1
14017,0.871749,37.472000,1
14018,0.731619,61.654000,1
14019,0.541904,80.802000,1
14020,2.249559,67.324000,1
14021,1.307526,128.288000,1
14022,0.294209,18.567000,1
14023,2.276310,107.715000,1
14024,0.235134,19.818000,1
14025,0.411434,82.848000,1
14026,0.519791,59.834000,1
14027,0.955092,79.628000,1
14028,0.290517,22.052000,1
14029,0.400556,96.737000,1
14030,0.894376,40.975000,1
14031,0.269454,20.967000,1
14032,1.196624,27.262000,1
14033,0.610719,64.023000,1
14034,1.444776,61.303000,1
14035,0.243806,18.726000,1
14036,0.399249,92.812000,1
14037,2.094561,268.459000,1
14038,1.360534,92.630000,1
14039,0.293877,23.352000,1
14040,0.268979,78.574000,1
14041,0.954888,95.119000,1
14042,0.870917,42.058000,1
14043,0.301865,20.939000,1
14044,0.357399,79.024000,1
14045,1.590873,95.493000,1
14046,4.530246,80.843000,1
14047,0.883101,27.343000,1
14048,1.920645,128.340000,1
14049,0.258442,18.822000,1
14050,0.916826,43.735000,1
14051,7.076670,126.151000,1
14052,0.329066,81.142000,1
14053,0.230232,20.743000,1
14054,5.088610,255.676000,1
14055,0.237707,21.074000,1
14056,0.319335,79.187000,1
14057,1.277257,262.640000,1
14058,1.445589,63.044000,1
14059,0.857339,38.330000,1
14060,1.319784,72.168000,1
14062,0.219432,21.086000,1
14061,1.210899,239.330000,1
14063,0.278677,1.519000,1
14065,0.322946,80.838000,1
14064,4.540950,249.014000,1
14066,0.862207,36.733000,1
14067,4.945693,195.574000,1
14068,0.274497,27.541000,1
14069,3.015581,28.644000,0
14070,1.124171,43.508000,1
14071,0.397347,88.198000,1
14072,0.322130,18.960000,1
14073,1.464553,128.327000,1
14074,0.879092,39.063000,1
14075,0.312180,66.799000,1
14076,5.544515,401.073000,1
14077,1.837303,113.654000,1
14078,0.928288,35.542000,1
14079,1.729949,109.354000,1
14080,0.232780,64.579000,1
14081,0.818866,27.791000,1
14082,1.425233,63.018000,1
14083,0.555747,47.425000,1
14084,0.944721,43.372000,1
14085,1.482646,69.579000,1
14086,6.718103,125.293000,0
14087,0.154044,0.532000,1
14088,0.875760,36.811000,1
14089,0.157416,0.520000,1
14090,0.156890,0.463000,1
14091,0.830491,35.809000,1
14092,0.155032,0.694000,1
14093,0.884105,35.428000,1
14094,1.439725,128.322000,1
14095,1.624932,42.173000,1
14096,0.835953,51.357000,1
14097,1.292125,77.013000,1
14098,0.443857,36.411000,1
14099,0.884024,37.656000,1
14100,1.031418,52.042000,1
14101,1.380143,62.104000,1
14102,0.914118,39.189000,1
14103,0.532743,49.411000,1
14104,0.433936,37.984000,1
14105,0.818682,28.415000,1
14106,1.914314,117.831000,1
14107,6.691147,56.227000,1
14108,0.431107,43.612000,1
14109,0.530091,49.846000,1
14110,3.304236,87.369000,1
14111,0.897281,36.262000,1
14112,1.360991,128.327000,1
14113,4.384031,80.561000,1
14114,0.924571,36.341000,1
14115,0.814143,27.317000,1
14116,1.624016,56.208000,1
14117,0.587705,37.684000,1
14118,2.486831,69.975000,1
14119,0.689850,47.327000,1
14120,0.156808,0.563000,1
14121,0.451373,36.806000,1
14122,0.154509,0.669000,1
14123,3.238928,19.064000,0
14124,4.553231,307.731000,1
14125,0.151917,0.584000,1
14126,0.870001,29.226000,1
14127,1.176478,39.487000,1
14128,0.811108,93.829000,1
14129,1.171683,128.318000,1
14130,0.152346,0.534000,1
14131,2.076078,91.920000,1
14132,0.251328,19.064000,1
14133,1.919875,142.551000,1
14134,0.153175,0.434000,1
14135,1.517831,105.094000,1
14136,1.237389,34.315000,1
14137,0.253323,14.545000,1
14138,0.248602,28.918000,1
14139,0.917819,35.463000,1
14140,0.543743,38.001000,1
14141,0.854356,26.054000,1
14142,0.247495,16.411000,1
14143,1.087180,135.198000,1
14144,3.067992,112.493000,1
14145,5.695500,170.591000,1
14146,0.779197,66.101000,1
14147,1.124052,41.054000,1
14148,5.624004,1023.848000,1
14149,0.814403,35.199000,1
14150,0.245140,17.969000,1
14151,3.503945,35.712000,0
14152,0.542798,48.600000,1
14153,0.247814,12.882000,1
14154,0.604374,42.864000,1
14155,1.339426,61.328000,1
14156,0.247096,14.830000,1
14157,0.856614,26.750000,1
14158,0.410141,37.066000,1
14159,0.631075,33.322000,1
14160,1.649731,104.463000,1
14161,0.242828,18.616000,1
14162,1.816066,128.330000,1
14163,0.788463,46.170000,1
14164,0.827496,33.924000,1
14165,0.158874,0.963000,1
14166,0.936364,35.711000,1
14167,1.113787,62.127000,1
14168,0.336383,44.914000,1
14169,0.161803,0.749000,1
14170,1.217091,71.771000,1
14171,2.244978,16.080000,0
14172,0.165922,0.463000,1
14173,0.619407,58.091000,1
14174,0.638212,46.627000,1
14175,0.245943,15.261000,1
14176,3.154173,69.835000,1
14177,0.156995,0.467000,1
14178,0.250369,45.381000,1
14179,1.087770,65.215000,1
14180,1.336041,62.070000,1
14181,0.838430,34.320000,1
14182,0.245430,16.145000,1
14183,1.953233,29.532000,1
14184,4.108916,80.058000,1
14185,7.920670,267.064000,1
14186,0.943262,44.502000,1
14187,0.726391,129.876000,1
14188,0.802661,16.092000,1
14189,0.669068,36.769000,1
14190,0.336736,19.144000,1
14191,0.906408,34.622000,1
14192,1.450635,136.417000,1
14193,1.082689,71.729000,1
14194,2.380269,110.324000,1
14195,0.779636,26.207000,1
14196,0.249812,16.376000,1
14197,0.858307,33.047000,1
14198,0.491740,38.507000,1
14199,0.700574,39.965000,1
14200,0.819617,23.262000,1
14201,0.660077,50.223000,1
14202,0.813120,40.725000,1
14203,5.547527,55.045000,1
14204,0.909584,459.029000,1
14205,1.087571,109.651000,1
14206,1.262062,62.070000,1
14207,0.264313,10.883000,1
14208,0.685155,47.336000,1
14209,0.407189,33.538000,1
14210,0.588080,35.002000,1
14211,0.976088,24.246000,1
14212,0.640899,265.339000,1
14213,1.415933,128.314000,1
14214,0.854116,23.265000,1
14215,1.464661,112.877000,1
14216,0.487053,35.303000,1
14217,0.672323,37.374000,1
14218,0.800095,44.350000,1
14219,0.660326,40.899000,1
14220,4.277631,155.512000,1
14221,2.886844,70.686000,1
14222,0.287976,14.654000,1
14223,1.348896,62.084000,1
14225,0.633479,49.091000,1
14224,0.957461,26.388000,1
14226,0.631444,46.775000,1
14227,0.819512,23.250000,1
14228,0.284935,1.601000,1
14229,2.178948,13.870000,1
14230,0.708853,100.858000,1
14231,0.688554,35.911000,1
14232,1.090161,136.121000,1
14233,2.111029,38.160000,0
14234,2.445069,117.853000,1
14235,1.206715,292.843000,1
14236,0.507689,65.739000,1
14237,0.406517,44.360000,1
14238,0.385652,15.223000,1
14239,2.113478,116.540000,1
14240,0.517172,34.975000,1
14241,0.469645,279.051000,1
14242,0.864039,23.286000,1
14243,1.061393,25.611000,1
14244,4.755279,100.879000,1
14245,0.611919,39.984000,1
14246,0.669413,48.503000,1
14247,1.190166,83.477000,1
14248,1.323058,62.154000,1
14249,3.718266,80.687000,1
14250,1.055907,40.558000,1
14251,0.466591,279.889000,1
14252,0.819737,42.482000,1
14253,0.693910,40.413000,1
14254,0.950803,91.583000,1
14255,1.437402,128.313000,1
14256,0.791482,23.295000,1
14257,0.643716,37.412000,1
14258,0.694769,38.229000,1
14259,0.858642,26.598000,1
14260,0.601522,50.806000,1
14261,0.330349,92.581000,1
14262,0.292240,21.071000,1
14263,0.807391,36.327000,1
14264,0.413744,23.292000,1
14265,0.656999,47.647000,1
14266,1.242231,93.562000,1
14267,0.280825,20.636000,1
14268,0.644973,41.221000,1
14269,0.648730,33.877000,1
14270,1.451689,62.154000,1
14271,0.595201,38.711000,1
14272,1.796922,98.220000,1
14273,0.952824,100.511000,1
14274,0.556374,21.352000,1
14275,2.600243,123.149000,1
14276,0.806420,23.313000,1
14277,3.179786,195.962000,1
14278,0.671345,36.674000,1
14279,1.413343,129.006000,1
14280,0.624043,36.838000,1
14281,1.373209,38.160000,0
14282,0.616505,41.048000,1
14283,3.612674,69.858000,1
14284,0.553926,20.823000,1
14285,0.557043,64.644000,1
14286,0.609748,38.346000,1
14287,0.653009,47.036000,1
14288,5.345509,52.544000,1
14289,2.382003,37.678000,0
14290,0.545230,75.377000,1
14291,1.280407,62.157000,1
14292,0.414089,23.007000,1
14293,0.552498,27.273000,1
14294,0.548070,22.972000,1
14295,0.661415,48.678000,1
14296,0.424547,27.720000,1
14297,0.404064,45.569000,1
14298,0.531280,44.507000,1
14299,1.601420,103.383000,1
14300,1.317897,128.314000,1
14301,3.613529,1.913000,0
14302,0.765047,126.237000,1
14303,0.582473,33.455000,1
14304,0.808693,23.008000,1
14305,0.596498,41.320000,1
14306,0.565762,27.722000,1
14307,0.613664,49.821000,1
14308,0.411074,23.009000,1
14309,0.688575,40.513000,1
14310,2.357693,109.020000,1
14311,8.650361,49.218000,1
14312,1.397303,62.090000,1
14313,0.937553,36.686000,1
14314,4.130814,78.664000,1
14315,0.573954,25.684000,1
14316,0.767899,239.228000,1
14317,0.718053,34.558000,1
14318,1.358039,128.280000,1
14319,3.545472,281.715000,1
14320,0.656099,44.424000,1
14321,1.251925,122.945000,0
14322,3.819112,150.659000,0
14323,0.889527,23.011000,1
14324,1.588367,96.221000,1
14325,0.554489,38.235000,1
14326,0.795531,19.852000,1
14327,2.753758,70.349000,1
14328,1.631664,279.440000,1
14329,0.481744,42.275000,1
14330,0.612365,38.562000,1
14331,1.139892,60.119000,1
14332,0.582660,33.901000,1
14333,0.546680,38.271000,1
14334,1.451674,62.102000,1
14335,0.562152,33.449000,1
14336,0.800833,23.023000,1
14337,0.601757,33.932000,1
14338,0.786949,20.068000,1
14339,0.607046,33.067000,1
14340,0.903423,173.367000,1
14341,0.431079,33.378000,1
14342,0.992411,206.636000,1
14343,0.616239,34.287000,1
14344,1.224832,74.795000,1
14345,4.174706,50.755000,1
14346,0.274994,19.968000,1
14347,1.436772,128.281000,1
14348,0.915520,35.085000,1
14349,0.558758,34.277000,1
14350,0.627487,62.102000,1
14351,0.413596,34.409000,1
14352,0.566725,35.337000,1
14353,0.667374,33.922000,1
14354,0.404586,27.454000,1
14355,1.578711,97.959000,1
14356,0.678886,105.691000,1
14357,0.804072,23.019000,1
14358,4.842182,245.828000,1
14359,0.606330,34.453000,1
14360,0.420698,38.228000,1
14361,0.556476,23.993000,1
14362,0.411225,23.015000,1
14363,1.005247,204.164000,1
14364,0.731196,35.772000,1
14365,0.736285,34.802000,1
14366,0.962230,73.655000,1
14367,0.314430,23.130000,1
14368,0.621755,47.780000,1
14369,2.179755,69.614000,1
14370,0.799518,27.254000,1
14371,1.320109,74.148000,1
14372,0.708630,23.994000,1
14373,0.910355,95.475000,1
14374,0.301213,23.674000,1
14375,1.416417,135.681000,1
14376,1.350202,62.102000,1
14377,1.075919,135.257000,1
14378,0.445189,53.373000,1
14379,0.594728,32.915000,1
14380,0.417282,26.782000,1
14381,0.801374,25.178000,1
14382,0.610704,35.463000,1
14383,3.594728,137.181000,1
14384,0.867103,261.443000,1
14385,0.306304,135.261000,1
14386,0.628782,56.165000,1
14387,0.871947,48.442000,1
14388,0.573861,23.184000,1
14389,0.701683,23.130000,1
14390,0.409442,27.254000,1
14391,3.896349,81.282000,1
14392,1.656677,98.015000,1
14393,0.518859,49.545000,1
14394,0.356706,135.263000,1
14395,0.635149,47.127000,1
14396,0.282129,25.265000,1
14397,0.637549,35.964000,1
14398,0.802672,27.481000,1
14399,0.725374,132.635000,1
14400,0.306168,24.750000,1
14401,0.638186,78.293000,1
14402,2.732545,258.627000,1
14403,1.219017,129.336000,1
14404,0.715766,23.674000,1
14405,0.685177,35.204000,1
14406,0.799756,25.799000,1
14407,1.300520,62.172000,1
14408,1.604722,89.303000,1
14409,0.704227,34.622000,1
14410,0.414478,26.225000,1
14411,0.732291,32.923000,1
14412,6.458183,56.959000,1
14413,0.725504,194.264000,1
14414,0.806500,24.703000,1
14415,0.310900,26.121000,1
14416,1.110174,135.263000,1
14417,1.365011,66.686000,1
14418,0.622655,43.468000,1
14419,0.723583,23.184000,1
14420,2.405304,69.792000,1
14421,0.622743,35.295000,1
14422,0.964092,49.866000,1
14423,1.597180,99.598000,1
14424,0.644162,36.451000,1
14425,0.546334,23.843000,1
14426,0.684543,98.785000,1
14427,0.627673,40.749000,1
14428,0.624907,25.265000,1
14429,0.803940,22.976000,1
14430,1.243404,61.300000,1
14431,1.418255,128.287000,1
14432,0.495124,33.607000,1
14433,0.609886,36.463000,1
14434,0.889555,44.306000,1
14435,2.652184,119.270000,1
14436,0.418602,22.821000,1
14437,1.665572,86.483000,1
14438,1.088676,153.728000,1
14439,0.654783,35.423000,1
14440,2.064513,252.200000,1
14441,0.700652,24.750000,1
14442,0.584134,33.947000,1
14443,0.612429,33.643000,1
14444,0.193312,101.044000,1
14445,0.416019,22.875000,1
14446,0.898230,51.651000,1
14447,0.168934,97.626000,1
14448,0.874998,36.423000,1
14449,1.777424,135.244000,1
14450,1.597219,97.927000,1
14451,1.225680,128.260000,1
14452,1.514760,194.123000,1
14453,0.694090,26.227000,1
14454,0.756827,41.042000,1
14455,0.757345,32.934000,1
14456,0.741604,33.973000,1
14457,0.604826,69.143000,1
14458,0.796323,22.906000,1
14459,0.908106,52.483000,1
14460,0.588446,35.935000,1
14461,1.612448,72.758000,1
14462,0.726520,26.121000,1
14463,0.659339,32.954000,1
14464,0.754867,103.163000,1
14465,0.690780,34.053000,1
14466,4.295443,80.785000,1
14467,2.832854,68.439000,1
14468,0.813556,22.105000,1
14469,1.471055,60.183000,1
14470,0.562225,33.787000,1
14471,0.463201,34.022000,1
14472,1.103124,80.192000,1
14473,0.551602,33.651000,1
14474,2.020729,252.151000,1
14475,1.532593,132.563000,1
14476,0.705184,23.842000,1
14477,0.199084,80.037000,1
14479,3.035817,72.653000,0
14478,2.624933,203.144000,1
14480,0.516036,41.990000,1
14481,0.197071,130.921000,1
14482,2.029870,135.316000,1
14483,0.497572,33.629000,1
14484,0.180402,61.119000,1
14485,0.810085,22.970000,1
14486,1.457578,57.853000,1
14487,0.317040,135.305000,1
14488,0.897951,37.796000,1
14489,0.437581,40.558000,1
14490,1.532308,80.435000,1
14491,0.404201,21.055000,1
14492,2.595634,101.304000,1
14493,4.888241,51.922000,1
14494,1.205747,252.439000,1
14495,0.422954,39.550000,1
14496,5.327254,143.947000,1
14497,1.138729,173.367000,1
14498,1.344298,38.160000,1
14499,1.441610,107.725000,1
14500,0.873941,42.074000,1
14501,0.415146,37.442000,1
14502,2.093115,80.348000,1
14503,0.815775,23.050000,1
14504,1.869658,190.124000,1
14505,2.201650,69.222000,1
14506,1.334354,65.566000,1
14507,1.324517,189.427000,0
14508,0.425253,34.361000,1
14509,0.933865,36.725000,1
14510,1.464578,89.588000,1
14511,1.999740,119.647000,1
14512,0.420949,34.518000,1
14513,0.898190,62.854000,1
14514,0.624154,59.437000,1
14515,0.790608,21.827000,1
14516,0.407919,37.232000,1
14517,0.703054,23.006000,1
14518,0.242923,93.199000,1
14519,1.167352,95.454000,0
14520,1.393849,10.332000,1
14521,0.286677,23.003000,1
14522,3.415962,261.518000,1
14523,0.421377,33.831000,1
14524,0.202557,8.711000,1
14525,1.428685,89.652000,1
14526,2.897421,115.161000,1
14527,0.193909,13.385000,1
14528,0.440489,39.200000,1
14529,0.249348,48.680000,1
14530,2.329586,103.280000,1
14531,0.807945,33.411000,1
14532,0.721569,122.945000,1
14533,0.197954,13.706000,1
14534,0.988880,82.907000,1
14535,2.538364,252.173000,1
14536,2.034282,112.768000,1
14537,0.237108,41.365000,1
14538,1.351190,45.532000,1
14539,1.085204,102.733000,1
14540,2.134894,68.768000,1
14541,1.172606,17.120000,0
14542,1.741351,42.085000,1
14543,0.819460,32.589000,1
14544,1.389317,90.686000,1
14545,0.710077,56.543000,1
14546,1.020744,72.653000,1
14547,0.878667,40.615000,1
14548,0.908557,60.474000,1
14549,0.415290,33.785000,1
14550,0.214056,41.734000,1
14551,1.040817,73.211000,1
14552,0.567868,48.008000,1
14553,1.023233,101.715000,1
14554,1.737021,112.977000,1
14555,0.583013,34.690000,1
14556,0.610870,34.275000,1
14557,0.840122,45.035000,1
14558,0.714482,24.176000,1
14559,0.831253,33.905000,1
14560,0.873499,37.931000,1
14561,4.041989,80.015000,1
14562,1.368473,89.637000,1
14563,0.716114,34.882000,1
14564,5.145232,245.832000,1
14565,0.282903,36.687000,1
14566,1.118949,91.878000,1
14567,0.713115,33.865000,1
14568,0.680395,34.154000,1
14569,3.254440,88.963000,1
14570,0.709704,22.635000,1
14571,0.851356,48.785000,1
14572,0.407411,24.628000,1
14573,3.283101,117.308000,1
14574,2.441568,69.215000,1
14575,0.610689,36.015000,1
14576,0.885076,62.049000,1
14577,0.668024,33.929000,1
14578,0.558157,48.765000,1
14579,0.668877,46.775000,1
14580,1.843534,206.543000,1
14581,0.966794,78.414000,1
14582,2.633005,61.720000,0
14583,0.722531,24.740000,1
14584,0.570274,34.923000,1
14585,3.330849,252.385000,1
14586,0.793161,22.412000,1
14587,0.216196,40.423000,1
14588,1.446608,89.644000,1
14589,0.961299,62.152000,1
14590,0.664592,88.379000,1
14591,0.748360,46.627000,1
14592,0.900416,39.673000,1
14593,0.700943,65.740000,1
14594,0.417548,23.410000,1
14595,0.777517,47.036000,1
14596,0.285946,23.089000,1
14597,0.708862,32.729000,1
14598,0.598317,91.256000,1
14599,0.793786,40.534000,1
14600,0.626041,42.791000,1
14601,0.410075,22.054000,1
14602,0.804642,129.876000,1
14604,2.313404,76.294000,1
14603,4.799832,84.163000,1
14605,0.808655,32.996000,1
14606,0.203769,109.502000,1
14607,0.286659,22.566000,1
14608,0.516292,47.962000,1
14609,0.697874,49.548000,1
14610,0.798735,126.236000,1
14611,0.493000,39.262000,1
14612,1.892527,204.066000,1
14613,2.351819,99.467000,1
14614,0.203348,41.506000,1
14615,1.549959,89.625000,1
14616,2.354744,69.215000,1
14617,0.749068,37.749000,1
14618,0.553662,40.713000,1
14619,0.495395,46.916000,1
14620,0.572891,82.692000,1
14621,0.724618,39.114000,1
14622,0.813273,22.948000,1
14623,0.745003,39.246000,1
14624,8.148946,62.306000,1
14625,1.161744,68.974000,1
14626,0.622907,39.294000,1
14627,0.715093,24.664000,1
14628,0.823104,48.617000,1
14629,2.652313,88.963000,1
14630,0.404561,24.694000,1
14631,1.070909,102.135000,1
14632,4.162949,80.003000,1
14633,0.948554,54.154000,1
14634,0.744100,39.315000,1
14635,0.683913,39.792000,1
14636,0.786144,43.172000,1
14637,0.417289,22.361000,1
14638,0.715524,24.685000,1
14639,0.907372,49.782000,1
14640,1.567026,89.629000,1
14641,8.085353,68.627000,1
14642,0.838048,48.765000,1
14643,0.583061,50.874000,1
14644,0.581557,40.281000,1
14645,0.979004,101.634000,1
14646,0.371926,49.688000,1
14647,0.789966,40.023000,1
14648,0.780502,44.933000,1
14649,0.727398,25.340000,1
14650,0.468541,48.341000,1
14651,0.200592,19.674000,1
14652,2.365573,69.851000,1
14653,0.922134,48.482000,1
14654,0.190982,20.279000,1
14655,2.638095,163.768000,1
14656,0.463451,47.777000,1
14657,0.633378,39.421000,1
14658,1.034502,88.379000,1
14659,0.724367,41.949000,1
14660,0.159604,2.790000,1
14661,1.017455,43.262000,1
14662,2.167730,38.930000,1
14663,1.011430,104.731000,1
14664,1.465438,89.645000,1
14665,0.157247,2.458000,1
14666,4.400438,63.849000,0
14667,2.930525,93.299000,1
14668,5.197599,307.419000,1
14669,0.718751,20.166000,1
14670,2.136136,77.768000,1
14671,0.542591,34.416000,1
14672,0.939607,64.765000,1
14673,0.708970,100.715000,1
14674,0.208984,41.605000,1
14675,0.154869,2.694000,1
14676,1.505953,79.116000,1
14677,1.103377,55.895000,0
14678,2.258342,37.679000,0
14679,0.564521,46.304000,1
14680,0.682908,155.885000,1
14681,0.452688,61.720000,1
14682,0.859843,259.039000,1
14683,0.889848,56.579000,1
14684,1.108670,91.256000,1
14685,0.154094,72.124000,1
14686,0.753209,39.933000,1
14687,1.132914,89.637000,1
14688,0.728303,62.733000,1
14689,0.199781,77.380000,1
14690,0.791996,187.942000,1
14691,0.867248,63.849000,1
14692,0.932455,24.627000,1
14693,0.202392,8.717000,1
14694,0.878988,47.962000,1
14695,0.986478,106.191000,1
14696,1.306028,78.334000,1
14697,0.701894,40.813000,1
14698,2.302372,123.621000,1
14699,0.217091,13.388000,1
14700,0.927931,48.065000,1
14701,0.206607,40.958000,1
14702,0.287800,48.705000,1
14703,1.115570,89.652000,1
14704,1.084812,120.312000,1
14705,2.150777,33.588000,0
14706,1.428897,172.742000,1
14707,1.474556,64.268000,1
14708,3.474143,10.662000,0
14709,2.145375,77.549000,1
14710,2.379963,1.913000,0
14711,0.206545,13.713000,1
14712,0.255357,11.100000,1
14713,0.219034,41.755000,1
14714,0.375259,100.969000,1
14715,0.945369,46.916000,1
14716,0.170745,9.481000,1
14717,1.014029,22.413000,1
14718,0.714645,21.889000,1
14719,1.155349,49.303000,1
14720,0.991387,102.461000,1
14721,0.413020,10.271000,1
14722,0.641936,110.687000,1
14723,1.065953,77.596000,1
14724,0.928452,46.791000,1
14725,0.395074,66.374000,1
14726,0.404754,14.319000,1
14727,0.372011,11.748000,1
14728,0.588920,23.410000,1
14729,0.745463,28.321000,1
14730,0.274599,9.994000,1
14731,0.720179,23.780000,1
14732,1.413143,89.685000,1
14733,0.722201,39.135000,1
14734,0.862498,96.741000,1
14735,0.720829,77.652000,1
14736,1.006457,43.637000,1
14737,1.225741,10.662000,0
14738,1.078445,74.202000,1
14739,0.751249,24.530000,1
14740,6.641317,59.823000,1
14741,0.747998,21.501000,1
14742,0.534435,66.614000,1
14743,0.427995,10.271000,1
14744,3.792428,0.134000,0
14746,1.135175,23.090000,1
14745,0.197105,40.945000,1
14747,2.587551,110.779000,1
14748,0.725051,111.463000,1
14750,2.137316,77.618000,1
14749,4.285685,533.248000,1
14751,1.700345,132.455000,1
14752,1.419579,55.287000,1
14753,0.880851,38.453000,1
14754,1.939024,81.287000,1
14755,0.280958,11.748000,1
14756,0.423238,133.389000,1
14757,0.754688,36.413000,1
14758,0.258710,9.994000,1
14759,1.370527,89.641000,1
14760,1.047531,73.471000,1
14761,0.618357,22.054000,1
14762,1.312897,59.512000,1
14763,0.736465,22.159000,1
14764,0.757537,90.714000,1
14765,0.535732,62.045000,1
14766,0.891111,48.308000,1
14767,0.993648,103.223000,1
14768,0.997581,50.081000,1
14769,0.962126,54.154000,1
14770,0.725723,21.656000,1
14771,2.173300,79.117000,0
14772,0.694586,77.621000,1
14773,0.739589,64.220000,1
14774,1.046167,22.565000,1
14775,1.111821,75.416000,1
14776,0.639346,41.625000,1
14777,1.162507,89.699000,1
14778,1.147664,47.707000,1
14779,0.749313,105.127000,1
14780,1.707621,15.446000,0
14781,0.527851,46.947000,1
14782,0.708181,22.269000,1
14783,3.485744,3.424000,0
14784,1.221431,50.874000,1
14785,0.200033,41.004000,1
14786,2.482370,132.274000,1
14787,0.925968,61.706000,1
14788,0.870896,59.584000,1
14789,1.098334,135.725000,1
14790,1.002781,22.948000,1
14791,0.568447,15.497000,1
14792,0.989801,102.117000,1
14793,3.087631,45.132000,1
14794,1.135441,73.236000,1
14795,1.146120,44.158000,1
14796,2.914503,78.512000,1
14797,0.711701,27.872000,1
14798,1.032404,138.445000,1
14799,1.432746,89.676000,1
14800,0.726552,100.129000,1
14801,2.360474,21.408000,1
14802,1.081587,48.341000,1
14803,0.947705,96.748000,1
14804,0.697319,25.289000,1
14805,0.915755,58.440000,1
14806,0.972146,24.694000,1
14807,0.855779,45.343000,1
14808,0.722643,20.681000,1
14809,1.045820,101.352000,1
14810,3.292342,62.129000,0
14811,1.108625,75.057000,1
14812,0.509590,6.943000,1
14814,0.846411,126.847000,1
14813,0.542020,129.082000,1
14815,0.202784,26.047000,1
14816,0.205316,38.170000,1
14817,0.864209,35.472000,1
14818,0.982877,170.503000,1
14819,0.203921,16.902000,1
14820,0.499788,163.898000,1
14821,0.333833,1.569000,1
14822,1.149253,47.777000,1
14823,0.195512,30.012000,1
14824,1.502495,89.637000,1
14825,0.746182,94.410000,1
14826,0.999039,47.376000,1
14827,0.204540,41.248000,1
14828,1.201416,22.361000,1
14829,1.369482,60.104000,1
14830,1.130950,100.596000,1
14831,2.556865,109.906000,1
14832,0.742159,68.231000,1
14833,0.582516,95.454000,1
14834,1.290953,75.116000,1
14835,0.566297,50.700000,1
14836,0.835907,37.552000,1
14837,1.001255,322.957000,1
14838,5.422774,33.588000,0
14839,0.318346,54.447000,1
14840,0.515296,44.693000,1
14841,1.152054,90.144000,1
14842,0.980280,63.538000,1
14843,0.826440,86.639000,1
14844,3.193770,47.262000,0
14845,0.800036,27.466000,1
14846,1.097691,105.462000,1
14847,0.918072,58.164000,1
14848,3.146172,78.660000,1
14849,0.876252,57.772000,1
14850,1.503410,31.318000,0
14851,1.597264,51.011000,1
14852,0.321199,53.560000,1
14853,0.713031,25.757000,1
14854,0.919753,99.783000,1
14855,0.804742,79.579000,1
14856,1.085066,20.174000,1
14857,1.160569,89.688000,1
14858,0.964106,105.273000,1
14859,0.893733,41.972000,1
14860,1.503427,216.911000,1
14861,0.568075,27.436000,1
14862,1.145825,49.651000,1
14863,2.589266,112.636000,1
14864,0.720546,54.847000,1
14865,3.763532,38.526000,1
14866,0.856472,106.872000,1
14867,5.191778,54.025000,1
14868,0.744839,194.902000,1
14869,1.200177,139.401000,1
14870,4.160557,462.728000,1
14871,0.909310,34.652000,1
14872,4.813438,16.135000,0
14873,1.138539,113.479000,1
14874,1.988140,95.454000,1
14875,0.745724,58.410000,1
14876,1.624411,77.694000,1
14877,0.371039,55.418000,1
14878,1.499577,89.633000,1
14879,1.000766,56.190000,1
14880,0.212876,15.943000,1
14881,0.799509,124.618000,1
14882,2.514261,8.537000,0
14883,0.699704,29.229000,1
14884,0.927300,127.719000,1
14885,3.927568,21.701000,0
14886,0.261903,8.537000,1
14887,3.143065,0.211000,0
14888,0.878794,42.710000,1
14889,0.785648,82.720000,1
14890,0.835070,84.948000,1
14891,0.933074,9.818000,1
14892,0.276639,8.591000,1
14893,0.909696,53.594000,1
14894,0.782470,125.271000,1
14895,0.580110,26.784000,1
14896,1.182112,61.105000,1
14897,0.734215,95.048000,1
14898,1.374554,89.663000,1
14899,0.646145,45.451000,1
14900,0.805767,21.701000,1
14901,3.388444,15.799000,0
14902,0.866214,40.747000,1
14903,0.578626,26.498000,1
14904,0.877076,71.481000,1
14905,0.225566,21.179000,1
14906,2.524268,125.857000,1
14907,0.772672,107.526000,1
14908,0.554467,51.019000,1
14909,0.862548,53.195000,1
14910,4.269847,78.203000,1
14911,0.480305,78.098000,1
14912,0.602650,28.136000,1
14913,0.233393,32.843000,1
14914,0.865314,39.211000,1
14915,2.907508,426.249000,1
14916,0.291062,20.650000,1
14917,1.308270,73.765000,1
14918,0.175738,31.988000,1
14919,0.955174,8.189000,1
